txn_id,date,inn,side,amount,purpose,iforest_score_debit,ts_score,score_max,score_wavg,score_rank,final_score
94c5cadd8c9325d371f9d719eb663d98e908a225c8f7bb05523e73cabc67dcea,2021-07-20,d877722ca4e40f98,debit,46837.85,налог на имущество организаций за 1 квартал 2021 года,0.7732409598871495,0.0,0.7732409598871495,0.46394457593228966,0.7432090239410681,0.7732409598871495
b8e52e70f7aa75ce2a716555252089793b6e6f93e323edf471e2422bef4dee6b,2021-07-13,d877722ca4e40f98,debit,603621.0,оплата по счету № 6304 от date_43f2f1b3167e монтаж и наладка пожарной сигнализации по дог.№120/20 от 18.12.20 частичная оплата сумма 603621-00 без налога (ндс),0.7701444298680395,0.0,0.7701444298680395,0.4620866579208237,0.7429788213627992,0.7701444298680395
4cffdb41c1ce50de5ff8ee4a9c06208851df0dd7a58bc0273ac6887993e0f8f8,2023-03-06,d877722ca4e40f98,debit,338000.0,перевод средств между счетами сумма 338000-00 без налога (ндс),0.7690898135350893,0.0,0.7690898135350893,0.4614538881210536,0.7427486187845305,0.7690898135350893
23e451c74114d1bc4f0273abe9661608da19a4a778b036612f2b96d0b4cd1d1f,2023-03-07,d877722ca4e40f98,debit,329000.0,перевод средств между счетами сумма 329000-00 без налога (ндс),0.7688214929625301,0.0,0.7688214929625301,0.46129289577751803,0.7425184162062615,0.7688214929625301
fe9d5d2a59ff1cc90b9efaebd52065e6e247fff785e67aae7ad7182ea69df7cb,2024-03-06,d877722ca4e40f98,debit,30000.0,перевод средств между счетами сумма 30000-00 без налога (ндс),0.7665545417703187,0.0,0.7665545417703187,0.4599327250621912,0.7422882136279927,0.7665545417703187
5a7cccfd8c789d2c815331dce22235000d80b86da0a088a9bc67597bb99fd11e,2019-01-15,d877722ca4e40f98,debit,8.0,комиссия внутри сбербанка за пп/пт через дбо согласно договору рко № acc_ded93f97f389 от '02/12/2014'. №5 (3400000 rur ) от 15/01/19. без ндс,0.7665442980066619,0.0,0.7665442980066619,0.4599265788039971,0.7420580110497237,0.7665442980066619
6b5700e87acfad57cc30cca860ad5ac1e883ed9a81f18008daa0f2a93cacb5d1,2021-04-05,9d8f54ae3b88911b,debit,10000.0,оплата по договору беспроцентного займа №ти-22/110221 от 11.02.21г сумма 10000-00 без налога (ндс),0.24696278921031728,0.09242860975741193,0.24696278921031728,0.18514911742915513,0.765625,0.765625
22ab845ef7ba364621148a38f205bd5c303352f28509a01d336fd44ceb3f4339,2020-12-01,9d8f54ae3b88911b,debit,100000.0,оплата по договору беспроцентного займа №ти-21/051020 от 05.10.20г сумма 100000-00 без налога (ндс),0.24470006630702454,0.15075444208759742,0.24470006630702454,0.20712181661925366,0.765625,0.765625
92cdf5ec4ced5313f4f2ac104088170c91517c05bb3dea98cf6da36a2429ee2a,2021-07-20,d877722ca4e40f98,debit,37.5,"комиссия за перечисление средств со сч. юл на сч.фл (в т.ч. при закрытии счета), (оборот до 150 тыс. руб) по дог. рко №acc_ded93f97f389 от '02/12/2014'. за документы: документ(ы):; от 20/07/21 №№: 252 (249",0.7655120645263375,0.0,0.7655120645263375,0.4593072387158025,0.7418278084714549,0.7655120645263375
67d92474250b3ce6c3a0b8152f125f3ee9c14d526a7076356a50537d46f14d96,2021-07-20,d877722ca4e40f98,debit,4999.98,заработная плата за первую половину июля 21г для зачисления на счет таранова константина анатольевича сумма 4999-97 без налога (ндс) в том числе ндс - 0.00 рублей.,0.7638188281672734,0.0,0.7638188281672734,0.458291296900364,0.741597605893186,0.7638188281672734
302c08b59b3b6f072f81d66d0755992adf98fa6d0b87c0f39ca10c16704ebf6a,2019-10-23,8d9e0be733f77f1c,debit,1750000.0,займ 1750000.00,0.7613721155239919,0.0,0.7613721155239919,0.4568232693143951,0.731111111111111,0.7613721155239919
57cede099afb1df4bcf66435511cf42a9f8b2f7573b7093be3b9738c48a293b4,2021-07-16,d877722ca4e40f98,debit,37.0,"комиссия в другие банки (кредитные организации, банк россии) за пп/пт через дбо согласно договору рко №acc_ded93f97f389 от '02/12/2014'. документы: №241 (18900000 rur ) от 16/07/21 без ндс",0.7583037646352582,0.0,0.7583037646352582,0.4549822587811549,0.7413674033149171,0.7583037646352582
3f868a3f9435c2953c9cf976805c8ef686222ad420371fef7ae0493874260165,2024-12-03,d877722ca4e40f98,debit,560.68,комиссия за ведение счета 'acc_ded93f97f389' от '02/12/2014' за период с '01/07/2024' по '31/07/2024' за 31 дней. ндс не облагается,0.7566666967105985,0.0,0.7566666967105985,0.4540000180263591,0.7411372007366482,0.7566666967105985
f12805e20b84c8f18dcb31d0587ffb4bca8a072d9d4b734727582e5abbd0d987,2019-12-11,8d9e0be733f77f1c,debit,5000.0,sv отражено по операции inn_e5a7e430ae0d с картой visa business 427450*****43768 за date_2dee3211d46d. фио держателя парамошкин василий сергеевич. 7010 взнос наличных через атм (в своем тб). rus yuzhno-sakhalinsk itt 100,0.7547434318690389,0.0,0.7547434318690389,0.45284605912142334,0.7288888888888889,0.7547434318690389
2166136e096d8a25357f144893bc671c843a44fe0c15730f8ba90a637ff035cc,2019-01-09,d877722ca4e40f98,debit,10.0,комиссия внутри сбербанка за пп/пт через дбо согласно договору рко № acc_ded93f97f389 от '02/12/2014'. №1 (3000000 rur ) от 09/01/19. без ндс,0.7532221976198957,0.0,0.7532221976198957,0.4519333185719374,0.7409069981583793,0.7532221976198957
